43,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,43,27,42,25,25
29,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,37,8,28,25,25
29,-1,-1,-1,-1,-1,-1,-1,-1,32,33,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,25,25
29,-1,-1,-1,-1,-1,-1,-1,-1,28,29,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,25,25
29,-1,-1,-1,-1,-1,-1,-1,32,40,29,-1,-1,-1,30,-1,-1,-1,-1,32,33,-1,-1,-1,-1,-1,-1,36,-1,28,25,25
29,-1,-1,-1,-1,-1,-1,-1,28,25,29,-1,-1,-1,37,-1,-1,-1,-1,28,29,-1,-1,-1,24,-1,-1,30,-1,28,25,25
29,-1,-1,-1,-1,-1,-1,-1,28,25,29,-1,-1,-1,-1,-1,-1,-1,32,40,29,-1,-1,-1,-1,-1,-1,30,-1,28,25,25
29,-1,-1,-1,-1,-1,-1,32,40,25,29,-1,-1,-1,36,-1,-1,-1,28,25,29,-1,-1,-1,-1,-1,-1,30,-1,28,25,25
29,-1,-1,-1,-1,-1,-1,28,25,25,29,-1,-1,-1,30,-1,-1,-1,28,25,29,-1,-1,-1,-1,-1,-1,30,-1,28,25,25
29,-1,-1,-1,-1,-1,7,28,25,25,29,6,-1,-1,30,-1,-1,7,28,25,29,6,-1,-1,-1,-1,7,30,-1,28,25,25
29,-1,-1,-1,-1,-1,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,29,-1,28,25,25
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,37,4,-1,-1,-1,-1,-1,-1,-1,-1,5,37,-1,28,25,25
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,32,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,-1,28,25,25
29,-1,-1,-1,-1,-1,-1,-1,-1,7,32,40,29,-1,-1,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,-1,28,25,25
29,-1,-1,-1,-1,-1,-1,-1,7,32,40,25,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,28,25,25
29,-1,-1,-1,-1,-1,-1,7,32,40,25,25,29,6,-1,7,36,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,28,25,25
29,-1,-1,-1,-1,-1,-1,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,26,29,-1,28,25,25
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,10,-1,-1,-1,-1,-1,-1,-1,-1,34,35,-1,28,27,27
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,0,1
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,32,33,-1,-1,-1,28,29,-1,-1,32,33,-1,-1,-1,-1,-1,36,-1,-1,2,3
29,-1,-1,-1,-1,-1,-1,-1,-1,7,32,40,29,-1,-1,-1,34,35,-1,-1,28,29,-1,-1,-1,-1,-1,30,-1,32,26,26
29,-1,-1,-1,-1,-1,-1,-1,7,32,40,25,29,-1,-1,-1,-1,-1,-1,-1,28,29,-1,-1,-1,-1,-1,30,-1,28,25,25
29,6,-1,-1,-1,-1,-1,7,32,40,25,25,29,6,-1,-1,-1,-1,-1,7,28,29,6,-1,-1,-1,-1,30,9,28,25,25
41,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,41,26,40,25,25
12
64,704,10
480,704,1
544,544,1
896,576,1
896,544,0
512,448,1
512,384,1
896,384,1
896,352,0
448,192,1
896,64,1
896,32,0
